,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_penalty,param_solver,param_max_depth,param_min_samples_split,param_n_estimators
83,0,30,0.0001994609832763672,0.00039892196655273444,0.0,0.0,0.001,,,"{'C': 0.001, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,saga,,,
84,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'l1', 'random_state': None, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,newton-cg,,,
85,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'l1', 'random_state': None, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,lbfgs,,,
86,0,30,0.0007993698120117188,0.00040004180564498076,0.00040035247802734376,0.0004904103473320827,0.01,,,"{'C': 0.01, 'penalty': 'l1', 'random_state': None, 'solver': 'liblinear'}",0.3333333333333333,0.3333333333333333,0.20000000000000004,0.0,0.4000000000000001,0.25333333333333335,0.1423610433604175,118,0.30434782608695654,0.2608695652173913,0.25,0.2916666666666667,0.25,0.2713768115942029,0.022463768115942036,LogisticRegression,l1,liblinear,,,
87,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'l1', 'random_state': None, 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,sag,,,
88,0,30,0.00019931793212890625,0.0003986358642578125,0.0007919788360595704,0.00039612236047360236,0.01,,,"{'C': 0.01, 'penalty': 'l1', 'random_state': None, 'solver': 'saga'}",0.5,0.5,0.20000000000000004,0.6,0.20000000000000004,0.39999999999999997,0.16733200530681508,109,0.34782608695652173,0.30434782608695654,0.25,0.375,0.4166666666666667,0.338768115942029,0.057493504377265615,LogisticRegression,l1,saga,,,
89,0,30,0.0033607006072998045,0.0008546820683976249,0.0005785465240478515,0.00047357657014288795,0.01,,,"{'C': 0.01, 'penalty': 'l2', 'random_state': None, 'solver': 'newton-cg'}",0.8333333333333334,0.16666666666666666,0.6,0.6,0.20000000000000004,0.4800000000000001,0.25699113689861847,101,0.9130434782608695,0.4782608695652174,0.5,0.6666666666666666,0.4583333333333333,0.6032608695652174,0.17162596406019842,LogisticRegression,l2,newton-cg,,,
90,0,30,0.0029738903045654296,3.9668896826456455e-05,0.00039801597595214846,0.0004874701300768414,0.01,,,"{'C': 0.01, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs'}",0.8333333333333334,0.16666666666666666,0.6,0.6,0.20000000000000004,0.4800000000000001,0.25699113689861847,101,0.9130434782608695,0.4782608695652174,0.5,0.6666666666666666,0.4583333333333333,0.6032608695652174,0.17162596406019842,LogisticRegression,l2,lbfgs,,,
91,0,30,0.0001994609832763672,0.00039892196655273444,0.0003989219665527344,0.0004885776326209085,0.01,,,"{'C': 0.01, 'penalty': 'l2', 'random_state': None, 'solver': 'liblinear'}",0.5,0.8333333333333334,0.8000000000000002,0.8000000000000002,1.0,0.7866666666666668,0.16138291249213607,98,0.8260869565217391,0.8695652173913043,0.7916666666666666,0.9166666666666666,0.8333333333333334,0.847463768115942,0.04253814527953382,LogisticRegression,l2,liblinear,,,
92,0,30,0.000406646728515625,0.0004981919597685803,0.0009822368621826172,3.0375088397576144e-05,0.01,,,"{'C': 0.01, 'penalty': 'l2', 'random_state': None, 'solver': 'sag'}",0.8333333333333334,0.16666666666666666,0.6,0.6,0.20000000000000004,0.4800000000000001,0.25699113689861847,101,0.9130434782608695,0.4782608695652174,0.5,0.6666666666666666,0.4583333333333333,0.6032608695652174,0.17162596406019842,LogisticRegression,l2,sag,,,
93,0,30,0.0006203651428222656,0.0005081135231283687,0.0010859012603759766,0.00017719268798828126,0.01,,,"{'C': 0.01, 'penalty': 'l2', 'random_state': None, 'solver': 'saga'}",0.8333333333333334,0.16666666666666666,0.6,0.6,0.20000000000000004,0.4800000000000001,0.25699113689861847,101,0.9130434782608695,0.4782608695652174,0.5,0.6666666666666666,0.4583333333333333,0.6032608695652174,0.17162596406019842,LogisticRegression,l2,saga,,,
94,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,newton-cg,,,
95,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,lbfgs,,,
96,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,liblinear,,,
97,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,sag,,,
