,0,1,2,3,4,5,6,7,8,9
0,0.06833258778364543,0.06490141679604115,0.1210275994741271,0.07232622511745015,0.11325517617179337,0.14930521042800435,0.09835346255657469,0.08134757820455236,0.1869891275981733,0.1216851314034666
1,0.12283273722662565,0.0912357975960815,0.13631080160302525,0.11725214176968819,0.11044202493819065,0.1459613834298903,0.14659671678085123,0.0707308608617596,0.0988178420010124,0.18309864711507684
2,0.13233108526144743,0.11225348876596786,0.12643140001741343,0.11992935754427926,0.17016675346773277,0.1084245392499273,0.08260694918917484,0.14812727563462447,0.0418585707818362,0.11939538310691233
3,0.09260477403956227,0.17383673510164668,0.12210317170672515,0.10955128914947476,0.11872124735321596,0.11561498370994112,0.12346443333158921,0.07852384264474221,0.10016124914279906,0.1255151040397306
4,0.1194375525772575,0.1259627694226304,0.22275741616960987,0.08230838964923957,0.09536670041247709,0.10127999596686693,0.10963708145542425,0.1283153468882924,0.11271327245927988,0.1454773821858097
5,0.1758258973721802,0.10078796000718243,0.12932429977952312,0.13009562665358246,0.13467934965373488,0.16978600565077917,0.10436865189025328,0.08045232094406732,0.16509057634845387,0.19737898889923153
6,0.08567145422715973,0.09251705817464223,0.12727668442166407,0.1419077046005516,0.12088790623649392,0.06597524588442344,0.1373603189711617,0.07459569260999831,0.08463890438644346,0.14412315973666015
7,0.14467796490194038,0.18003734874832444,0.09515007519834999,0.1572246273192797,0.10159991041265133,0.15453023733114857,0.21354415044352376,0.09432441414279254,0.10665747417186161,0.0892933373693727
8,0.11039874965013491,0.13515472859214184,0.10883386063550764,0.15041768293798016,0.09145933062380658,0.11997769355128315,0.10863175544629243,0.14170732526667257,0.04438152341291286,0.13204500559691582
9,0.04886268098963709,0.1728083601919169,0.1562345906820228,0.09277616164817022,0.18861660702403582,0.09788360822202123,0.13464731517348377,0.13529147840042688,0.161517098594775,0.12408258953429774
10,0.11941615661806165,0.111752387158457,0.08811903577218098,0.09329247232497863,0.09208163936215728,0.10745131428564576,0.13686680968674192,0.13230469160411445,0.18063293027840377,0.11575340061763208
11,0.05566690061889809,0.1564399099774098,0.0829423003152838,0.2262020763345698,0.12932384333522298,0.08334829977557522,0.1520871320515567,0.135097052691563,0.08695963991910088,0.08598773032396924
12,0.13717904451999247,0.08922001128855257,0.03912110373496268,0.03730919291290401,0.11349314069454289,0.10039424407120842,0.06864704742275524,0.10718534067622304,0.0831600890084771,0.12338870911450127
13,0.1014729091302015,0.12969125587084357,0.1275086494057533,0.08022741717829844,0.11323949645645273,0.09695110509446964,0.07183378317710765,0.12948167028136143,0.12872766539774752,0.11007617499145438
14,0.08733196799464527,0.10513532305382826,0.13788789935774629,0.08498945605885244,0.09213812759937359,0.13626369641223215,0.09868889303031518,0.14036671686355734,0.07306008444438193,0.13502120383826205
15,0.07307531447519333,0.10315864825168386,0.10951380990797809,0.11017095179659801,0.11772407145818477,0.10071188435448905,0.13282369106783604,0.14122474664115414,0.09961130611377243,0.09074115030763899
16,0.07150277061916727,0.08439592386326919,0.09101819639671295,0.16915330366884543,0.07420438977082044,0.13345069159493622,0.1332694966502094,0.1376617535185122,0.1141021508678506,0.10345644210153479
17,0.0882363452382657,0.09397909321588267,0.09087925288367349,0.11910913109030537,0.13194088418514116,0.11992935754427926,0.1338811263202852,0.07851628030151464,0.04888005001848043,0.08976669246728976
18,0.09250100591101179,0.10858216432319875,0.12870703903012648,0.16298716645549177,0.06264579710810897,0.08246914826463059,0.12486982891161123,0.12338060535378924,0.084641393372802,0.14782957064564922
19,0.09379772181323563,0.11266144210654172,0.11032272401739181,0.07265934269265972,0.16492674147691866,0.1115716472917671,0.09431817461037621,0.14475108301040077,0.05194717578834558,0.11918132274797698
20,0.08644114216824418,0.11134871742619465,0.10607624975219634,0.11838932145372746,0.1288194600756154,0.08211874394602295,0.1290516548283537,0.09804743402360333,0.16586489299152285,0.12140645479011396
21,0.1267948445440463,0.1005774171237195,0.18450593921312727,0.10480383018169577,0.08927409742940216,0.17933205864998772,0.08655775886225911,0.13925416777507396,0.16272244017893353,0.12768210110686806
22,0.10182030405546075,0.0845237360038505,0.06592443560023867,0.08355897093472299,0.12166143367378392,0.15624943700109756,0.15158325940190043,0.08377850580938334,0.13453978461133062,0.06218103390695683
23,0.032950818904689295,0.10085245705118162,0.13889727635852478,0.10796255701534277,0.08944494807547063,0.10951136636474743,0.11180912211235777,0.11163842160873245,0.061101958830194134,0.09604953480928682
24,0.10609688388825105,0.15086401190997492,0.10278956193599866,0.11719582273718528,0.10263080333511948,0.07659148886618043,0.13335789143124735,0.15779558720842007,0.13645817197801519,0.11571184872002298
25,0.11099234460051714,0.1797850384793537,0.1223013070073906,0.12517839761058785,0.11542253186023177,0.08855133284199558,0.16055521079554333,0.1020689068481131,0.07903323253169132,0.10422910424347152
26,0.06008411651383946,0.1064292423669416,0.1096724698824819,0.11746977269376709,0.05827052755610043,0.059997151200999556,0.07133001343151607,0.11826766133057197,0.12950034500658913,0.16650226569363544
27,0.10769354107491255,0.08810544608061097,0.16885575728833857,0.12133116095634408,0.14708620536977524,0.08245149824971126,0.14714200795081786,0.14970676803757477,0.14905055224936603,0.07036084617437209
28,0.13904633046223852,0.1356460996480638,0.12015767016238264,0.12295179966241833,0.13396508671711935,0.1172050575593814,0.09631323917917631,0.183748695643615,0.09458766261895732,0.09752168179061849
29,0.11719922461225786,0.11053230843279604,0.08440320493608577,0.11733372664017735,0.18453611622592925,0.10519491317405566,0.20552538624826452,0.1398840941564714,0.12316115280681941,0.18082305701319848
